Statistical profiling result from isolate-0x58ed0c0-10159-v8.log, (58127 ticks, 470 unaccounted, 0 excluded).

 [Summary]:
   ticks  total  nonlib   name
     93    0.2%    0.3%  LazyCompile: *$f_scg_Growable__$$plus$plus$eq__sc_TraversableOnce__scg_Growable /home/post/projects/webapi-parser/js/module/webapi-parser.js:42413:75
     92    0.2%    0.3%  LazyCompile: *pathMatch /home/post/projects/raml-path-match/raml-path-match.js:171:28
     90    0.2%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:199583:115
     89    0.2%    0.3%  LazyCompile: *$TypeData.getArrayOf /home/post/projects/webapi-parser/js/module/webapi-parser.js:971:42
     88    0.2%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:42369:79
     88    0.2%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:106792:60
     87    0.1%    0.3%  LazyCompile: *ospreyHeaderHandler /home/post/projects/osprey-method-handler/osprey-method-handler.js:223:45
     86    0.1%    0.3%  LazyCompile: *$asInt /home/post/projects/webapi-parser/js/module/webapi-parser.js:656:22
     84    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:41014:21
     84    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:200991:21
     84    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:174785:269
     82    0.1%    0.3%  LazyCompile: *$as_sc_Seq /home/post/projects/webapi-parser/js/module/webapi-parser.js:302330:20
     81    0.1%    0.3%  LazyCompile: *$m_sci_Nil$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:316924:21
     80    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:59238:114
     80    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:287733:138
